C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_46_620.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_46_620.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_46_620.jpg,0,1,0,7.965858
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_46_690.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_46_690.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_46_690.jpg,0,1,0,8.866241
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_46_761.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_46_761.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_46_761.jpg,0,1,0,9.538467
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_46_830.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_46_830.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_46_830.jpg,0,1,0,10.42866
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_46_898.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_46_898.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_46_898.jpg,0,1,0,11.09183
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_46_968.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_46_968.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_46_968.jpg,-0.1,1,0,11.58449
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_036.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_036.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_036.jpg,0,1,0,12.53497
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_105.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_105.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_105.jpg,0,0.9897543,0,13.3594
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_175.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_175.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_175.jpg,0,0.7467013,0,14.10452
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_244.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_244.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_244.jpg,0,0.711915,0,14.26313
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_312.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_312.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_312.jpg,-0.05,0.9570199,0,15.07954
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_382.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_382.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_382.jpg,-0.2,1,0,15.62484
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_453.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_453.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_453.jpg,0,1,0,16.41994
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_520.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_520.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_520.jpg,0,1,0,17.19171
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_590.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_590.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_590.jpg,0,1,0,18.02639
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_657.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_657.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_657.jpg,-0.15,1,0,18.48427
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_726.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_726.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_726.jpg,-0.3,1,0,19.21424
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_796.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_796.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_796.jpg,0,1,0,19.9658
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_864.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_864.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_864.jpg,0,1,0,20.46145
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_47_933.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_47_933.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_47_933.jpg,0,1,0,21.27753
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_000.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_000.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_000.jpg,-0.05,1,0,21.93386
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_071.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_071.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_071.jpg,-0.25,1,0,22.68926
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_139.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_139.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_139.jpg,-0.4,1,0,23.19736
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_207.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_207.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_207.jpg,0,1,0,23.78005
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_275.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_275.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_275.jpg,0,0.832637,0,24.49731
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_343.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_343.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_343.jpg,-0.15,0.6473516,0,24.89024
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_413.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_413.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_413.jpg,0,0.4164117,0,25.18801
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_484.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_484.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_484.jpg,0,0.2330871,0,25.27539
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_554.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_554.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_554.jpg,-0.1,0,0,25.18626
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_623.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_623.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_623.jpg,-0.25,0,0,25.00834
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_693.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_693.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_693.jpg,0,0,0,24.73611
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_760.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_760.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_760.jpg,0,0,0,24.58043
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_828.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_828.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_828.jpg,-0.05,0,0,24.42985
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_898.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_898.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_898.jpg,-0.25,0,0,24.21438
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_48_966.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_48_966.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_48_966.jpg,-0.4,0,0,24.00951
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_034.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_034.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_034.jpg,-0.6000001,0,0,23.6693
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_102.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_102.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_102.jpg,0,0,0,23.49205
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_169.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_169.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_169.jpg,-0.1,0,0,23.29409
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_239.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_239.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_239.jpg,-0.25,0,0,23.14165
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_309.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_309.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_309.jpg,0,0,0,22.97165
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_378.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_378.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_378.jpg,0,0,0,22.77902
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_449.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_449.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_449.jpg,0,0,0,22.63898
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_519.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_519.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_519.jpg,0,0,0,22.45667
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_588.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_588.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_588.jpg,0,0,0,22.32158
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_655.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_655.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_655.jpg,0,0,0,22.14202
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_722.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_722.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_722.jpg,0,0.06951224,0,22.01357
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_792.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_792.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_792.jpg,-0.05,0.3174298,0,22.01856
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_862.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_862.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_862.jpg,-0.2,0.4904193,0,22.17327
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_49_932.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_49_932.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_49_932.jpg,-0.4,0.4569152,0,22.43369
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_001.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_001.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_001.jpg,0,0.2822204,0,22.4864
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_070.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_070.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_070.jpg,0,0.04199396,0,22.44544
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_138.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_138.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_138.jpg,-0.15,0,0,22.31611
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_205.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_205.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_205.jpg,-0.3,0,0,22.15353
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_274.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_274.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_274.jpg,0,0,0,21.96748
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_344.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_344.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_344.jpg,0,0,0,21.83531
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_411.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_411.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_411.jpg,0,0.2117576,0,21.74699
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_480.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_480.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_480.jpg,-0.05,0.4026663,0,21.83642
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_549.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_549.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_549.jpg,-0.2,0.5730835,0,22.05176
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_617.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_617.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_617.jpg,-0.4,0.8194866,0,22.47374
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_688.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_688.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_688.jpg,0,0.9943055,0,22.93696
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_757.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_757.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_757.jpg,0,1,0,23.71384
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_824.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_824.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_824.jpg,0,1,0,24.29892
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_893.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_893.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_893.jpg,-0.2,1,0,25.05828
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_50_963.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_50_963.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_50_963.jpg,0,1,0,25.63041
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_51_033.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_51_033.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_51_033.jpg,0,1,0,26.39079
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_51_101.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_51_101.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_51_101.jpg,-0.15,1,0,26.95125
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_51_169.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_51_169.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_51_169.jpg,0,1,0,27.65831
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_51_238.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_51_238.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_51_238.jpg,0,1,0,28.21529
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_51_308.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_51_308.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_51_308.jpg,0,1,0,28.76996
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_51_377.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_51_377.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_51_377.jpg,0,1,0,29.50551
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_51_447.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_51_447.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_51_447.jpg,-0.15,1,0,30.04652
C:\Users\Pritesh\Desktop\data\IMG\center_2020_04_29_16_12_51_516.jpg,C:\Users\Pritesh\Desktop\data\IMG\left_2020_04_29_16_12_51_516.jpg,C:\Users\Pritesh\Desktop\data\IMG\right_2020_04_29_16_12_51_516.jpg,0,1,0,30.18988
